date,channel,sessions,conversions,revenue,spend,bounce_rate,avg_session_duration,is_anomaly,anomaly_type
2025-07-10,social_paid,480,5,401.85,545.33,0.362,239.7,False,
2025-07-10,email,419,22,1481.13,19.35,0.225,72.7,False,
2025-07-10,referral,348,17,1124.66,0.0,0.285,218.4,False,
2025-07-10,direct,751,30,2238.15,0.0,0.345,231.3,False,
2025-07-10,display,254,5,492.7,257.11,0.689,248.0,False,
2025-07-11,organic_search,1089,51,6053.08,0.0,0.368,226.5,False,
2025-07-11,paid_search,688,29,2035.3,1317.75,0.414,139.2,False,
2025-07-11,social_organic,544,5,226.28,0.0,0.666,114.1,False,
2025-07-11,social_paid,415,13,1103.07,551.53,0.359,241.9,False,
2025-07-11,email,365,25,2781.28,19.14,0.292,197.3,False,
2025-07-11,referral,287,12,1234.69,0.0,0.489,104.1,False,
2025-07-11,direct,710,23,2187.02,0.0,0.356,83.8,False,
2025-07-11,display,357,3,281.12,363.93,0.714,264.6,False,
2025-07-12,organic_search,833,18,1776.85,0.0,0.366,106.2,False,
2025-07-12,paid_search,619,35,2293.59,938.02,0.426,232.0,False,
2025-07-12,social_organic,365,2,103.64,0.0,0.411,65.0,False,
2025-07-12,social_paid,409,10,927.76,411.98,0.436,194.6,False,
2025-07-12,email,269,14,752.85,11.12,0.266,259.5,False,
2025-07-12,referral,273,13,837.99,0.0,0.289,132.4,False,
2025-07-12,direct,596,23,2131.38,0.0,0.42,97.3,False,
2025-07-12,display,218,7,718.05,210.72,0.504,221.2,False,
2025-07-13,organic_search,787,19,825.23,0.0,0.416,265.6,False,
2025-07-13,paid_search,486,19,2240.89,989.8,0.386,91.6,False,
2025-07-13,social_organic,414,7,488.26,0.0,0.588,74.2,False,
2025-07-13,social_paid,401,13,715.03,417.82,0.586,268.9,False,
2025-07-13,email,356,16,1285.21,19.42,0.153,147.2,False,
2025-07-13,referral,204,7,399.53,0.0,0.441,251.2,False,
2025-07-13,direct,426,17,1002.55,0.0,0.344,121.7,False,
2025-07-13,display,272,6,322.47,206.05,0.469,222.9,False,
2025-07-14,organic_search,1200,53,3662.65,0.0,0.456,244.3,False,
2025-07-14,paid_search,786,32,2672.67,1478.74,0.279,172.4,False,
2025-07-14,social_organic,652,11,884.54,0.0,0.614,289.5,False,
2025-07-14,social_paid,553,11,1222.28,735.86,0.407,282.4,False,
2025-07-14,email,410,20,1031.41,20.53,0.237,137.5,False,
2025-07-14,referral,287,8,857.51,0.0,0.251,230.4,False,
2025-07-14,direct,752,29,1640.24,0.0,0.426,219.0,False,
2025-07-14,display,412,5,287.21,439.25,0.614,188.2,False,
2025-07-15,organic_search,1441,38,3114.54,0.0,0.492,99.6,False,
2025-07-15,paid_search,909,33,2912.67,1554.69,0.371,144.8,False,
2025-07-15,social_organic,629,14,1664.43,0.0,0.645,177.5,False,
2025-07-15,social_paid,384,10,1064.81,499.3,0.489,291.1,False,
2025-07-15,email,350,19,1668.05,18.81,0.259,203.6,False,
2025-07-15,referral,239,6,303.88,0.0,0.234,240.1,False,
2025-07-15,direct,838,21,1600.62,0.0,0.308,294.3,False,
2025-07-15,display,337,8,411.62,282.56,0.523,166.1,False,
2025-07-16,organic_search,1160,24,1261.75,0.0,0.381,269.1,False,
2025-07-16,paid_search,821,33,3065.96,1459.33,0.329,179.9,False,
2025-07-16,social_organic,622,5,446.82,0.0,0.644,196.4,False,
2025-07-16,social_paid,464,11,653.57,560.69,0.413,262.4,False,
2025-07-16,email,287,11,1236.71,14.79,0.171,205.9,False,
2025-07-16,referral,320,7,834.79,0.0,0.461,239.9,False,
2025-07-16,direct,476,26,1424.59,0.0,0.38,271.7,False,
2025-07-16,display,429,7,642.3,388.7,0.505,273.4,False,
2025-07-17,organic_search,1013,44,4341.27,0.0,0.524,191.6,False,
2025-07-17,paid_search,873,33,2404.46,1600.17,0.387,170.9,False,
2025-07-17,social_organic,560,11,1071.22,0.0,0.494,77.0,False,
2025-07-17,social_paid,410,9,1047.95,455.28,0.319,276.6,False,
2025-07-17,email,360,18,1467.35,19.24,0.141,231.0,False,
2025-07-17,referral,276,8,892.46,0.0,0.353,235.5,False,
2025-07-17,direct,953,35,2337.65,0.0,0.208,265.3,False,
2025-07-17,display,276,5,396.08,234.67,0.695,298.6,False,
2025-07-18,organic_search,1238,30,2836.04,0.0,0.47,88.0,False,
2025-07-18,paid_search,945,35,3867.4,1870.84,0.353,241.8,False,
2025-07-18,social_organic,609,17,883.96,0.0,0.583,98.5,False,
2025-07-18,social_paid,449,16,1227.91,460.18,0.569,135.6,False,
2025-07-18,email,470,21,1031.09,26.59,0.245,232.6,False,
2025-07-18,referral,325,16,881.83,0.0,0.414,116.8,False,
2025-07-18,direct,826,27,2673.92,0.0,0.314,140.2,False,
2025-07-18,display,400,4,365.66,334.82,0.609,211.9,False,
2025-07-19,organic_search,795,27,3090.69,0.0,0.299,245.8,False,
2025-07-19,paid_search,698,30,3391.16,1194.64,0.579,112.8,False,
2025-07-19,social_organic,520,12,901.53,0.0,0.533,294.1,False,
2025-07-19,social_paid,334,10,643.09,439.58,0.498,231.4,False,
2025-07-19,email,298,12,1082.32,14.79,0.33,264.1,False,
2025-07-19,referral,221,8,564.12,0.0,0.463,177.6,False,
2025-07-19,direct,493,12,616.18,0.0,0.303,289.6,False,
2025-07-19,display,214,5,449.49,218.73,0.653,242.2,False,
2025-07-20,organic_search,899,29,1604.5,0.0,0.476,89.5,False,
2025-07-20,paid_search,356,22,2635.95,762.6,0.445,291.9,False,
2025-07-20,social_organic,493,5,286.53,0.0,0.631,102.3,False,
2025-07-20,social_paid,382,13,615.21,387.47,0.597,86.0,False,
2025-07-20,email,250,14,1083.86,11.78,0.444,224.3,False,
2025-07-20,referral,223,3,215.48,0.0,0.452,139.4,False,
2025-07-20,direct,554,17,1169.28,0.0,0.497,70.8,False,
2025-07-20,display,207,1,105.33,221.1,0.508,170.6,False,
2025-07-21,organic_search,1298,50,5869.54,0.0,0.437,188.5,False,
2025-07-21,paid_search,749,32,2569.11,1535.62,0.365,266.9,False,
2025-07-21,social_organic,660,8,640.04,0.0,0.411,279.9,False,
2025-07-21,social_paid,473,13,862.02,604.57,0.284,298.8,False,
2025-07-21,email,430,21,925.03,21.96,0.242,245.2,False,
2025-07-21,referral,281,9,558.06,0.0,0.295,218.3,False,
2025-07-21,direct,504,16,1771.74,0.0,0.281,228.2,False,
2025-07-21,display,410,8,822.06,405.77,0.69,197.2,False,
2025-07-22,organic_search,1398,35,1979.03,0.0,0.46,173.5,False,
2025-07-22,paid_search,857,42,3866.82,1323.03,0.406,284.4,False,
2025-07-22,social_organic,597,8,700.69,0.0,0.566,226.1,False,
2025-07-22,social_paid,428,12,1277.53,498.66,0.514,161.4,False,
2025-07-22,email,444,22,2615.03,20.04,0.335,120.5,False,
2025-07-22,referral,305,12,562.05,0.0,0.287,90.2,False,
2025-07-22,direct,666,24,2791.5,0.0,0.474,222.6,False,
2025-07-22,display,343,10,1063.06,355.33,0.669,214.2,False,
2025-07-23,organic_search,1216,48,2984.8,0.0,0.492,69.6,False,
2025-07-23,paid_search,810,40,2398.88,1715.5,0.37,288.9,False,
2025-07-23,social_organic,614,12,1101.06,0.0,0.598,295.7,False,
2025-07-23,social_paid,595,6,615.71,617.07,0.407,294.3,False,
2025-07-23,email,358,14,867.71,18.47,0.24,116.5,False,
2025-07-23,referral,326,12,812.94,0.0,0.346,81.6,False,
2025-07-23,direct,647,23,929.32,0.0,0.283,260.8,False,
2025-07-23,display,409,4,394.98,432.96,0.705,82.3,False,
2025-07-24,organic_search,1135,19,1516.94,0.0,0.503,214.8,False,
2025-07-24,paid_search,651,24,1875.78,1104.41,0.395,177.8,False,
2025-07-24,social_organic,596,11,452.3,0.0,0.592,183.2,False,
2025-07-24,social_paid,545,14,1191.35,784.77,0.349,214.6,False,
2025-07-24,email,394,27,1845.7,22.17,0.316,169.7,False,
2025-07-24,referral,299,12,524.78,0.0,0.313,144.9,False,
2025-07-24,direct,695,35,1480.21,0.0,0.46,179.9,False,
2025-07-24,display,341,3,302.63,334.02,0.657,277.0,False,
2025-07-25,organic_search,1189,33,3112.97,0.0,0.47,164.6,False,
2025-07-25,paid_search,784,39,3121.68,1676.98,0.511,91.1,False,
2025-07-25,social_organic,628,10,607.2,0.0,0.654,153.3,False,
2025-07-25,social_paid,478,14,717.97,607.94,0.559,105.9,False,
2025-07-25,email,328,17,709.94,14.51,0.185,180.4,False,
2025-07-25,referral,427,19,1830.48,0.0,0.262,271.5,False,
2025-07-25,direct,841,38,2363.11,0.0,0.417,89.6,False,
2025-07-25,display,362,10,921.69,372.76,0.507,93.7,False,
2025-07-26,organic_search,728,22,1565.69,0.0,0.425,264.0,False,
2025-07-26,paid_search,639,25,2605.73,1098.01,0.265,109.1,False,
2025-07-26,social_organic,399,9,882.85,0.0,0.616,150.7,False,
2025-07-26,social_paid,399,9,447.42,403.01,0.364,275.1,False,
2025-07-26,email,308,17,1150.32,16.49,0.34,91.1,False,
2025-07-26,referral,170,7,466.95,0.0,0.358,156.2,False,
2025-07-26,direct,530,27,3078.77,0.0,0.32,103.3,False,
2025-07-26,display,289,9,458.65,229.09,0.879,158.0,False,
2025-07-27,organic_search,626,15,778.25,0.0,0.436,221.7,False,
2025-07-27,paid_search,559,26,2793.82,1166.5,0.437,167.5,False,
2025-07-27,social_organic,359,3,160.02,0.0,0.516,163.0,False,
2025-07-27,social_paid,241,7,340.4,242.84,0.494,264.7,False,
2025-07-27,email,346,19,1087.44,19.58,0.317,85.4,False,
2025-07-27,referral,230,9,900.63,0.0,0.367,251.8,False,
2025-07-27,direct,462,15,1292.56,0.0,0.487,86.0,False,
2025-07-27,display,304,6,317.33,284.22,0.618,142.0,False,
2025-07-28,organic_search,876,25,1708.26,0.0,0.423,180.2,False,
2025-07-28,paid_search,816,41,2886.75,1386.49,0.2,171.3,False,
2025-07-28,social_organic,526,3,253.59,0.0,0.578,283.0,False,
2025-07-28,social_paid,588,18,1146.67,632.3,0.477,213.1,False,
2025-07-28,email,488,21,1352.39,25.55,0.348,90.2,False,
2025-07-28,referral,383,13,1445.76,0.0,0.279,281.5,False,
2025-07-28,direct,890,35,1708.68,0.0,0.325,91.0,False,
2025-07-28,display,317,7,535.01,291.43,0.5,89.4,False,
2025-07-29,organic_search,1306,48,2002.91,0.0,0.456,116.7,False,
2025-07-29,paid_search,831,28,1951.57,1509.11,0.365,72.8,False,
2025-07-29,social_organic,632,16,1701.07,0.0,0.574,105.6,False,
2025-07-29,social_paid,597,22,2614.28,728.24,0.559,125.1,False,
2025-07-29,email,368,17,1416.96,15.97,0.421,288.8,False,
2025-07-29,referral,281,11,1276.34,0.0,0.37,239.0,False,
2025-07-29,direct,564,24,1934.05,0.0,0.373,210.3,False,
2025-07-29,display,396,5,596.78,392.48,0.561,290.9,False,
2025-07-30,organic_search,1048,29,2327.12,0.0,0.464,146.8,False,
2025-07-30,paid_search,707,28,2382.6,1387.88,0.298,175.7,False,
2025-07-30,social_organic,497,6,679.05,0.0,0.726,298.7,False,
2025-07-30,social_paid,547,20,1451.51,609.05,0.517,171.2,False,
2025-07-30,email,376,17,1846.36,15.33,0.278,279.6,False,
2025-07-30,referral,288,13,1318.45,0.0,0.449,297.9,False,
2025-07-30,direct,588,12,1364.51,0.0,0.391,160.0,False,
2025-07-30,display,321,6,545.11,313.54,0.635,244.8,False,
2025-07-31,organic_search,967,36,3957.25,0.0,0.459,288.3,False,
2025-07-31,paid_search,854,38,3284.92,1432.23,0.284,261.5,False,
2025-07-31,social_organic,671,13,1557.04,0.0,0.579,135.1,False,
2025-07-31,social_paid,625,23,1923.43,665.99,0.508,141.0,False,
2025-07-31,email,418,22,889.91,24.96,0.343,154.9,False,
2025-07-31,referral,298,10,629.12,0.0,0.357,266.3,False,
2025-07-31,direct,789,31,2947.12,0.0,0.581,198.3,False,
2025-07-31,display,358,9,824.06,361.03,0.596,248.7,False,
2025-08-01,organic_search,1296,30,1679.16,0.0,0.406,257.2,False,
2025-08-01,paid_search,712,34,3799.51,1190.79,0.436,81.2,False,
2025-08-01,social_organic,682,14,940.44,0.0,0.492,69.4,False,
2025-08-01,social_paid,578,12,1173.26,751.21,0.575,188.3,False,
2025-08-01,email,424,28,1762.07,23.19,0.285,276.4,False,
2025-08-01,referral,301,14,1548.67,0.0,0.361,181.8,False,
2025-08-01,direct,562,11,1227.73,0.0,0.423,299.0,False,
2025-08-01,display,299,8,812.2,252.99,0.636,149.2,False,
2025-08-02,organic_search,839,38,3254.53,0.0,0.362,95.2,True,spend_spike
2025-08-02,paid_search,634,28,1886.4,1172.41,0.23,72.8,False,
2025-08-02,social_organic,275,3,248.32,0.0,0.592,104.3,False,
2025-08-02,social_paid,335,10,830.94,462.53,0.498,90.0,False,
2025-08-02,email,150,7,284.55,7.33,0.417,285.2,False,
2025-08-02,referral,174,6,453.15,0.0,0.301,246.0,False,
2025-08-02,direct,457,17,1645.74,0.0,0.612,99.1,False,
2025-08-02,display,261,3,223.38,275.13,0.541,185.2,False,
2025-08-03,organic_search,762,19,1343.7,0.0,0.255,195.5,False,
2025-08-03,paid_search,463,20,839.06,750.48,0.371,82.0,False,
2025-08-03,social_organic,492,3,291.91,0.0,0.514,272.4,False,
2025-08-03,social_paid,388,5,362.14,390.75,0.352,294.1,False,
2025-08-03,email,263,12,786.53,10.91,0.358,141.5,False,
2025-08-03,referral,197,8,957.82,0.0,0.281,127.1,False,
2025-08-03,direct,371,14,1604.23,0.0,0.355,156.8,False,
2025-08-03,display,280,6,678.99,243.82,0.577,217.6,False,
2025-08-04,organic_search,1157,25,2263.0,0.0,0.434,292.7,False,
2025-08-04,paid_search,816,39,2400.17,1762.15,0.52,201.5,False,
2025-08-04,social_organic,704,14,1506.68,0.0,0.603,274.8,False,
2025-08-04,social_paid,415,8,551.4,545.4,0.617,237.9,False,
2025-08-04,email,307,18,2052.22,15.67,0.249,142.6,False,
2025-08-04,referral,329,5,500.49,0.0,0.508,112.6,False,
2025-08-04,direct,713,31,1499.63,0.0,0.293,272.5,False,
2025-08-04,display,447,10,408.59,463.42,0.716,166.7,False,
2025-08-05,organic_search,1198,45,4299.21,0.0,0.356,144.3,False,
2025-08-05,paid_search,945,38,4231.59,1611.36,0.299,233.8,False,
2025-08-05,social_organic,615,3,235.65,0.0,0.538,246.0,False,
2025-08-05,social_paid,589,17,781.48,663.85,0.373,114.2,False,
2025-08-05,email,395,27,2702.31,19.87,0.318,260.0,False,
2025-08-05,referral,282,11,1103.16,0.0,0.42,97.4,False,
2025-08-05,direct,669,14,1677.65,0.0,0.475,109.1,False,
2025-08-05,display,407,7,672.17,439.3,0.545,146.1,False,
2025-08-06,organic_search,1155,44,4186.73,0.0,0.416,239.0,False,
2025-08-06,paid_search,780,37,2334.93,1570.79,0.287,251.6,False,
2025-08-06,social_organic,612,14,878.71,0.0,0.503,104.1,False,
2025-08-06,social_paid,434,16,1475.21,503.22,0.57,84.0,False,
2025-08-06,email,400,24,1741.39,20.71,0.275,157.3,False,
2025-08-06,referral,288,9,1002.61,0.0,0.287,176.0,False,
2025-08-06,direct,727,28,1371.32,0.0,0.312,131.3,False,
2025-08-06,display,363,12,712.9,331.26,0.586,224.3,False,
2025-08-07,organic_search,1398,42,4601.38,0.0,0.553,174.3,False,
2025-08-07,paid_search,956,42,4543.22,1974.04,0.375,221.7,False,
2025-08-07,social_organic,690,17,955.98,0.0,0.579,64.5,False,
2025-08-07,social_paid,641,21,2391.04,644.9,0.366,180.7,False,
2025-08-07,email,263,12,1282.17,12.52,0.292,232.4,False,
2025-08-07,referral,276,12,1139.6,0.0,0.258,204.1,False,
2025-08-07,direct,663,35,2342.81,0.0,0.396,154.0,False,
2025-08-07,display,369,4,337.01,309.34,0.595,89.1,False,
2025-08-08,organic_search,1175,37,2669.28,0.0,0.279,178.5,False,
2025-08-08,paid_search,837,26,2496.82,1281.51,0.344,72.7,False,
2025-08-08,social_organic,664,14,1118.35,0.0,0.32,154.3,False,
2025-08-08,social_paid,491,27,2574.51,638.98,0.477,150.6,False,
2025-08-08,email,292,1,1078.0,14.33,0.327,275.7,True,cvr_drop
2025-08-08,referral,329,14,737.15,0.0,0.358,199.0,False,
2025-08-08,direct,695,27,1538.01,0.0,0.292,231.5,False,
2025-08-08,display,406,4,278.89,349.99,0.504,84.1,False,
2025-08-09,organic_search,756,32,3532.34,0.0,0.434,153.5,False,
2025-08-09,paid_search,715,20,1796.3,1077.47,0.397,209.1,False,
2025-08-09,social_organic,554,13,963.63,0.0,0.57,87.8,False,
2025-08-09,social_paid,395,8,358.66,494.26,0.782,254.0,False,
2025-08-09,email,247,14,1525.77,11.57,0.502,119.4,False,
2025-08-09,referral,198,8,331.59,0.0,0.454,178.0,False,
2025-08-09,direct,467,19,1582.43,0.0,0.491,179.6,False,
2025-08-09,display,225,5,404.16,199.86,0.588,221.4,False,
2025-08-10,organic_search,732,16,1833.02,0.0,0.376,190.5,False,
2025-08-10,paid_search,625,28,1988.72,971.81,0.281,273.3,False,
2025-08-10,social_organic,421,5,509.87,0.0,0.541,97.8,False,
2025-08-10,social_paid,352,7,414.98,348.84,0.354,187.2,False,
2025-08-10,email,316,15,609.66,17.96,0.317,110.2,False,
2025-08-10,referral,213,7,585.64,0.0,0.458,208.9,False,
2025-08-10,direct,454,18,1232.13,0.0,0.341,93.3,False,
2025-08-10,display,225,3,135.11,238.66,0.417,243.7,False,
2025-08-11,organic_search,1061,38,3355.55,0.0,0.51,97.2,False,
2025-08-11,paid_search,829,31,2799.01,1741.34,0.454,136.0,False,
2025-08-11,social_organic,574,5,252.18,0.0,0.539,137.0,False,
2025-08-11,social_paid,437,14,1438.95,530.83,0.512,84.6,False,
2025-08-11,email,345,22,1030.74,19.61,0.209,269.1,False,
2025-08-11,referral,270,10,683.84,0.0,0.406,236.0,False,
2025-08-11,direct,714,23,2673.19,0.0,0.473,117.3,False,
2025-08-11,display,306,7,418.44,299.18,0.652,254.9,False,
2025-08-12,organic_search,1011,28,1326.0,0.0,0.53,127.1,False,
2025-08-12,paid_search,511,22,1695.76,927.87,0.28,288.7,False,
2025-08-12,social_organic,741,18,904.36,0.0,0.585,159.4,False,
2025-08-12,social_paid,523,29,1610.3,675.17,0.507,276.7,False,
2025-08-12,email,346,21,1888.09,18.65,0.379,192.0,False,
2025-08-12,referral,274,11,1204.35,0.0,0.391,118.4,False,
2025-08-12,direct,687,21,2335.13,0.0,0.365,141.5,False,
2025-08-12,display,396,6,619.09,318.86,0.673,287.7,False,
2025-08-13,organic_search,1471,52,2452.39,0.0,0.413,166.4,False,
2025-08-13,paid_search,775,38,2080.92,1309.42,0.318,219.2,False,
2025-08-13,social_organic,754,8,935.17,0.0,0.472,159.5,False,
2025-08-13,social_paid,556,10,1119.67,731.74,0.377,293.3,False,
2025-08-13,email,313,18,1191.82,14.52,0.395,187.4,False,
2025-08-13,referral,246,7,292.4,0.0,0.323,85.8,False,
2025-08-13,direct,666,26,2546.39,0.0,0.282,274.7,False,
2025-08-13,display,373,9,568.28,276.89,0.68,265.9,False,
2025-08-14,organic_search,1021,27,2194.69,0.0,0.276,238.6,False,
2025-08-14,paid_search,1009,39,3348.57,1994.63,0.532,245.5,False,
2025-08-14,social_organic,587,10,634.73,0.0,0.69,160.8,False,
2025-08-14,social_paid,383,10,952.73,514.62,0.384,178.4,False,
2025-08-14,email,381,17,1749.36,18.39,0.306,117.9,False,
2025-08-14,referral,386,10,453.65,0.0,0.36,179.9,False,
2025-08-14,direct,806,36,3536.04,0.0,0.488,161.2,False,
2025-08-14,display,448,10,554.31,468.64,0.61,72.8,False,
2025-08-15,organic_search,1000,23,2072.51,0.0,0.375,283.9,False,
2025-08-15,paid_search,1048,47,4519.04,1936.9,0.483,201.1,False,
2025-08-15,social_organic,559,0,0.0,0.0,0.567,291.1,False,
2025-08-15,social_paid,506,22,1206.87,654.64,0.568,77.0,False,
2025-08-15,email,457,20,1296.5,18.74,0.259,75.1,False,
2025-08-15,referral,340,13,705.14,0.0,0.333,137.2,False,
2025-08-15,direct,648,27,2144.62,0.0,0.489,282.0,False,
2025-08-15,display,437,7,775.04,326.89,0.475,73.4,False,
2025-08-16,organic_search,920,19,1155.02,0.0,0.599,119.7,False,
2025-08-16,paid_search,491,25,2891.48,945.57,0.257,247.9,False,
2025-08-16,social_organic,1292,1,76.34,0.0,0.645,297.3,True,traffic_spike
2025-08-16,social_paid,342,8,403.87,471.25,0.396,65.6,False,
2025-08-16,email,239,12,1374.28,12.76,0.173,106.5,False,
2025-08-16,referral,209,9,389.12,0.0,0.273,206.0,False,
2025-08-16,direct,591,28,1953.01,0.0,0.323,251.3,False,
2025-08-16,display,248,3,155.15,256.03,0.404,128.2,False,
2025-08-17,organic_search,923,37,3250.22,0.0,0.362,260.0,False,
2025-08-17,paid_search,457,25,1878.88,916.33,0.325,294.3,False,
2025-08-17,social_organic,454,4,358.98,0.0,0.475,114.7,False,
2025-08-17,social_paid,447,12,1430.71,587.47,0.419,138.6,False,
2025-08-17,email,301,18,1125.56,12.13,0.259,128.4,False,
2025-08-17,referral,236,10,594.14,0.0,0.458,116.0,False,
2025-08-17,direct,457,21,2240.61,0.0,0.359,165.6,False,
2025-08-17,display,281,3,347.57,260.35,0.614,181.9,False,
2025-08-18,organic_search,1211,39,3189.45,0.0,0.283,171.4,False,
2025-08-18,paid_search,935,35,3703.41,1745.93,0.245,299.4,False,
2025-08-18,social_organic,537,10,611.48,0.0,0.572,213.6,False,
2025-08-18,social_paid,486,10,1090.09,675.06,0.425,121.5,False,
2025-08-18,email,471,24,2440.33,26.51,0.37,138.2,False,
2025-08-18,referral,301,13,1080.93,0.0,0.286,79.5,False,
2025-08-18,direct,649,28,2586.88,0.0,0.521,148.5,False,
2025-08-18,display,390,7,746.59,326.23,0.482,120.6,False,
2025-08-19,organic_search,1326,52,2614.84,0.0,0.421,151.7,False,
2025-08-19,paid_search,1097,47,2954.49,1676.36,0.411,242.2,False,
2025-08-19,social_organic,750,17,977.12,0.0,0.496,252.3,False,
2025-08-19,social_paid,594,22,939.36,727.39,0.422,292.7,False,
2025-08-19,email,357,19,2087.48,18.34,0.229,287.2,False,
2025-08-19,referral,288,7,476.12,0.0,0.37,204.4,False,
2025-08-19,direct,834,30,2215.45,0.0,0.43,284.6,False,
2025-08-19,display,322,5,350.02,244.77,0.6,159.9,False,
2025-08-20,organic_search,1146,49,3653.15,0.0,0.507,134.0,False,
2025-08-20,paid_search,830,39,2497.65,1371.57,0.482,146.7,False,
2025-08-20,social_organic,481,8,909.01,0.0,0.604,68.8,True,spend_spike
2025-08-20,social_paid,468,9,660.13,637.72,0.467,209.5,False,
2025-08-20,email,351,22,2542.14,19.02,0.164,280.5,False,
2025-08-20,referral,218,11,806.99,0.0,0.4,233.7,False,
2025-08-20,direct,703,40,3596.87,0.0,0.374,157.4,False,
2025-08-20,display,387,8,670.67,407.74,0.701,188.6,False,
2025-08-21,organic_search,1093,35,1594.37,0.0,0.406,172.5,False,
2025-08-21,paid_search,895,42,3727.93,1479.89,0.467,260.1,False,
2025-08-21,social_organic,544,2,125.17,0.0,0.604,81.9,False,
2025-08-21,social_paid,418,11,1251.27,573.74,0.386,292.5,False,
2025-08-21,email,480,30,2700.06,25.18,0.311,152.7,False,
2025-08-21,referral,247,12,603.26,0.0,0.136,75.2,False,
2025-08-21,direct,751,26,2044.04,0.0,0.328,108.1,False,
2025-08-21,display,335,5,522.65,311.87,0.55,205.5,False,
2025-08-22,organic_search,1095,25,2690.48,0.0,0.416,260.9,False,
2025-08-22,paid_search,938,33,3304.24,1880.88,0.278,115.1,False,
2025-08-22,social_organic,613,3,293.46,0.0,0.522,204.7,False,
2025-08-22,social_paid,494,11,869.85,489.54,0.342,176.6,False,
2025-08-22,email,501,25,2291.33,21.9,0.247,102.9,False,
2025-08-22,referral,264,12,873.53,0.0,0.48,278.7,False,
2025-08-22,direct,699,29,1833.27,0.0,0.429,256.5,False,
2025-08-22,display,323,1,86.56,281.39,0.598,109.4,False,
2025-08-23,organic_search,1070,26,1187.5,0.0,0.376,291.5,False,
2025-08-23,paid_search,574,26,2654.84,1152.18,0.353,68.2,False,
2025-08-23,social_organic,369,12,523.07,0.0,0.663,156.9,False,
2025-08-23,social_paid,325,7,354.45,333.79,0.504,70.9,False,
2025-08-23,email,340,19,1687.83,17.51,0.209,146.9,False,
2025-08-23,referral,250,12,635.17,0.0,0.27,203.1,False,
2025-08-23,direct,500,21,2155.31,0.0,0.546,257.8,False,
2025-08-23,display,244,3,173.69,215.4,0.508,272.4,False,
2025-08-24,organic_search,687,13,1414.78,0.0,0.51,177.7,False,
2025-08-24,paid_search,569,22,1194.39,985.02,0.4,178.8,False,
2025-08-24,social_organic,391,7,819.86,0.0,0.675,64.0,False,
2025-08-24,social_paid,306,9,824.81,347.25,0.459,180.2,False,
2025-08-24,email,290,17,1221.48,12.3,0.208,179.7,False,
2025-08-24,referral,129,5,477.47,0.0,0.424,67.0,False,
2025-08-24,direct,531,24,2581.46,0.0,0.376,293.1,False,
2025-08-24,display,208,5,237.28,174.78,0.571,144.2,False,
2025-08-25,organic_search,1280,36,1622.6,0.0,0.542,149.9,False,
2025-08-25,paid_search,951,47,4929.8,1464.34,0.309,176.8,False,
2025-08-25,social_organic,538,4,394.98,0.0,0.495,292.0,False,
2025-08-25,social_paid,423,19,1332.69,421.86,0.423,156.3,False,
2025-08-25,email,303,18,1941.05,13.04,0.228,157.2,False,
2025-08-25,referral,285,10,834.96,0.0,0.153,185.5,False,
2025-08-25,direct,490,19,2021.9,0.0,0.432,262.8,False,
2025-08-25,display,342,2,186.13,367.0,0.535,210.4,False,
2025-08-26,organic_search,1137,43,3119.92,0.0,0.398,187.5,False,
2025-08-26,paid_search,979,44,2659.0,1716.82,0.453,183.9,False,
2025-08-26,social_organic,622,5,243.74,0.0,0.538,262.1,False,
2025-08-26,social_paid,604,1,1021.63,590.93,0.471,269.4,True,cvr_drop
2025-08-26,email,351,21,2494.37,17.57,0.301,173.2,False,
2025-08-26,referral,328,7,578.87,0.0,0.301,68.8,False,
2025-08-26,direct,613,19,2078.5,0.0,0.323,156.8,False,
2025-08-26,display,319,8,678.36,263.23,0.594,238.2,False,
2025-08-27,organic_search,974,31,2670.51,0.0,0.443,150.5,False,
2025-08-27,paid_search,937,41,4106.82,1592.34,0.311,116.5,False,
2025-08-27,social_organic,515,7,361.15,0.0,0.478,262.2,False,
2025-08-27,social_paid,520,21,2414.42,722.37,0.449,73.8,False,
2025-08-27,email,431,21,1997.34,18.39,0.422,112.5,False,
2025-08-27,referral,300,13,847.81,0.0,0.454,247.8,False,
2025-08-27,direct,680,29,2751.56,0.0,0.479,60.8,False,
2025-08-27,display,353,7,379.84,369.53,0.458,215.4,False,
2025-08-28,organic_search,1443,45,3423.19,0.0,0.454,175.0,False,
2025-08-28,paid_search,704,29,1646.34,1482.67,0.229,73.0,False,
2025-08-28,social_organic,603,12,1074.19,0.0,0.558,297.7,False,
2025-08-28,social_paid,577,11,796.92,646.56,0.533,142.6,False,
2025-08-28,email,428,28,1205.33,24.63,0.255,187.8,False,
2025-08-28,referral,328,11,977.64,0.0,0.283,292.7,False,
2025-08-28,direct,678,29,2355.78,0.0,0.428,126.7,False,
2025-08-28,display,387,0,0.0,303.06,0.474,81.5,False,
2025-08-29,organic_search,1205,49,4546.2,0.0,0.432,63.3,False,
2025-08-29,paid_search,717,35,2251.33,1517.66,0.364,120.0,False,
2025-08-29,social_organic,691,0,0.0,0.0,0.531,259.9,False,
2025-08-29,social_paid,569,11,1247.88,613.3,0.522,118.6,False,
2025-08-29,email,401,1,1809.45,17.22,0.443,266.5,True,cvr_drop
2025-08-29,referral,318,10,489.69,0.0,0.504,298.3,False,
